AcountNumber,CVV,CustomerAge,Gender,Marital Status,CardColour,CardType,Domain,Amount,AverageIncomeExpendicture,Outcome,Customer_City_Address
1270438890,286,80,Female,Married,Gold,Verve,Local,177821,196200,0,Ota
1259740976,418,47,Male,Married,White,MasterCard,Local,627211,324285,1,Abuja
1250111440,665,81,Female,Married,White,Visa,International,557689,282979,1,Port Harcourt
1288732963,645,58,Male,Single,Gold,Verve,International,294925,170446,0,Other
1240379909,423,27,Male,Married,Gold,Verve,International,968709,208920,1,Ibadan
1249108165,533,83,Female,Married,Gold,Verve,International,583903,394370,1,Other
1282096587,304,66,Male,Unknown,Gold,Verve,International,527482,268859,1,Abuja
1270070816,553,59,Male,Single,Gold,Verve,International,694682,213211,1,Lagos
1239871227,462,81,Female,Single,White,Visa,Local,927158,131614,1,Lagos
1244840770,558,41,Male,Married,White,Visa,International,235963,310182,1,Kano
1288038415,357,25,Female,Unknown,Gold,Verve,International,122526,215032,0,Enugu
1243160769,305,26,Male,Single,Gold,Verve,Local,142647,199999,0,Lagos
1255355983,504,47,Male,Single,White,Visa,International,894327,246869,1,Ibadan
1281178429,651,40,Female,Married,White,Visa,International,755571,364503,1,Ibadan
1257405405,343,29,Male,Single,Gold,Verve,Local,704218,287222,1,Enugu
1283170661,373,31,Male,Single,White,MasterCard,Local,204805,235072,0,Ibadan
1284453013,331,80,Female,Married,Gold,Verve,International,987024,371568,1,Ota
1258728516,445,47,Male,Married,Gold,Verve,International,280915,385041,1,Ota
1277406562,358,59,Female,Married,Gold,Verve,International,609098,110651,1,Ota
1251903832,630,47,Male,Single,White,Visa,International,568653,177890,1,Kano
1253542733,658,62,Male,Single,White,MasterCard,International,192762,204411,0,Abuja
1243001393,584,53,Female,Married,White,MasterCard,International,958282,238974,1,Ota
1255937517,278,70,Male,Married,White,MasterCard,Local,173873,331312,0,Ota
1269633626,392,35,Male,Married,Gold,Verve,International,160479,320391,0,Ota
1250388630,580,84,Female,Married,Gold,Verve,International,876301,196754,1,Port Harcourt
1272650568,309,41,Male,Single,Gold,Verve,Local,552136,222140,1,Enugu
1248021752,359,19,Female,Married,Gold,Verve,International,890477,253379,1,Enugu
1251553802,496,65,Male,Married,Gold,Verve,International,538129,175400,1,Ota
1270177281,410,31,Male,Single,White,Visa,Local,792523,160950,1,Ibadan
1268157720,515,53,Female,Single,Gold,Verve,Local,328074,179931,0,Other
1275549177,620,62,Male,Single,White,Visa,International,739656,179010,1,Kano
1276671338,521,26,Male,Married,Gold,Verve,International,623972,124978,1,Abuja
1271031173,606,63,Female,Married,White,Visa,International,994664,284333,1,Port Harcourt
1250348792,217,57,Male,Single,White,Visa,International,753898,174831,1,Kano
1244904836,389,71,Female,Divorced,White,MasterCard,International,741095,204396,1,Port Harcourt
1253572256,329,35,Male,Single,White,MasterCard,International,974479,121496,1,Enugu
1249741606,222,60,Male,Married,White,MasterCard,Local,319189,256438,1,Other
1250293517,506,50,Female,Married,White,Visa,International,944818,256904,1,Enugu
1269279116,349,27,Male,Married,White,Visa,International,902713,162291,1,Abuja
1241694328,501,60,Male,Single,Gold,Verve,Local,503694,222914,1,Kano
1284692436,304,69,Female,Single,Gold,Verve,International,904724,210121,1,Ibadan
1270044551,666,81,Male,Single,Gold,Verve,International,649375,294721,1,Abuja
1284283554,474,25,Female,Single,Gold,Verve,Local,441969,135193,0,Port Harcourt
1253418482,451,43,Male,Single,White,Visa,Local,740040,344350,1,Lagos
1257397095,486,27,Male,Divorced,White,MasterCard,International,291195,397890,1,Enugu
1255965732,593,69,Female,Married,White,Visa,International,720424,232623,1,Ota
1256373785,672,35,Male,Married,Gold,Verve,International,932566,272450,1,Abuja
1289772562,418,32,Male,Single,White,MasterCard,International,632254,170813,1,Abuja
1261940311,306,38,Female,Unknown,White,Visa,International,290874,257559,1,Lagos
1261168416,672,26,Male,Married,Gold,Verve,International,884424,271013,1,Kano
1287471978,353,52,Female,Unknown,Gold,Verve,Local,933963,198435,1,Port Harcourt
1242262978,224,38,Male,Married,Gold,Verve,International,740851,337322,1,Ota
1274362661,465,22,Male,Single,Gold,Verve,International,725899,257613,1,Ota
1268454912,614,35,Female,Married,Gold,Verve,Local,565157,174056,1,Ibadan
1279330291,329,77,Male,Married,White,Visa,International,698707,162547,1,Ota
1273038901,416,71,Male,Single,White,Visa,International,852791,202553,1,Abuja
1274526743,558,46,Female,Single,Gold,Verve,Local,799825,215842,1,Kano
1288419757,273,65,Male,Married,Gold,Verve,Local,810741,220054,1,Kano
1289630745,258,46,Female,Single,White,Visa,International,276259,232280,1,Enugu
1251561434,307,32,Male,Single,White,Visa,International,721717,147521,1,Port Harcourt
1265400503,232,68,Male,Single,Gold,Verve,International,709642,202626,1,Ota
1272372494,271,52,Female,Single,White,MasterCard,International,965958,250728,1,Other
1278388287,621,84,Male,Married,Gold,Verve,International,641781,159289,1,Abuja
1260295172,354,63,Male,Married,Gold,Verve,International,157926,177218,0,Port Harcourt
1260867965,477,45,Female,Married,Gold,Verve,Local,504437,291385,1,Other
1261156920,564,54,Male,Single,White,Visa,International,318754,123698,1,Ota
1261749578,567,83,Female,Married,White,MasterCard,International,588288,250158,1,Kano
1279996404,512,56,Male,Married,White,MasterCard,Local,620385,121319,1,Abuja
1256877935,579,80,Male,Married,White,MasterCard,International,550333,261410,0,Abuja
1250842668,406,52,Female,Single,Gold,Verve,International,393557,142463,0,Other
1260881819,591,77,Male,Single,Gold,Verve,Local,662559,212767,1,Ota
1257113418,580,45,Male,Married,Gold,Verve,Local,647378,345039,1,Lagos
1277236563,216,34,Female,Divorced,Gold,Verve,International,416492,291174,1,Lagos
1243682626,397,20,Male,Unknown,Gold,Verve,International,952888,176384,1,Abuja
1271415005,564,75,Female,Married,White,Visa,International,260763,277204,0,Other
1243662431,521,72,Male,Unknown,Gold,Verve,International,571877,243953,1,Enugu
1269462159,561,49,Male,Unknown,White,Visa,International,199902,109172,1,Other
1247383715,621,19,Female,Single,Gold,Verve,International,518135,261923,1,Ota
1261021974,297,37,Male,Single,White,Visa,Local,552590,111650,1,Ota
1275173101,594,48,Male,Married,White,Visa,International,560141,144428,1,Abuja
1253265500,317,37,Female,Married,White,MasterCard,International,694019,159978,1,Port Harcourt
1282033340,606,51,Male,Married,White,MasterCard,Local,396983,289647,0,Ota
1276798818,352,18,Female,Unknown,White,MasterCard,International,202807,231482,0,Other
1239878400,429,56,Male,Single,White,Visa,International,191296,179133,1,Kano
1277064953,436,42,Male,Single,White,Visa,Local,189202,267159,0,Enugu
1279244335,467,73,Female,Married,Gold,Verve,Local,537162,368786,1,Port Harcourt
1289428628,623,40,Male,Single,Gold,Verve,International,280243,204854,0,Ota
1284567841,558,80,Male,Unknown,Gold,Verve,International,913701,341510,1,Port Harcourt
1268005300,329,74,Female,Single,Gold,Verve,International,141585,243790,0,Enugu
1271863047,572,23,Male,Married,White,Visa,International,277028,136743,0,Lagos
1259347261,409,59,Female,Married,White,MasterCard,International,430423,167836,0,Other
1242107628,536,46,Male,Divorced,White,Visa,International,553271,165665,1,Enugu
1271784242,392,28,Male,Single,Gold,Verve,Local,689783,352920,1,Abuja
1284613097,313,68,Female,Single,White,MasterCard,International,221864,282750,1,Ibadan
1266380379,327,69,Male,Married,White,Visa,International,821597,135839,1,Other
1254257794,296,18,Male,Married,Gold,Verve,Local,629301,127522,1,Ibadan
1239482260,552,61,Female,Married,Gold,Verve,International,597876,259462,1,Enugu
1251997809,647,40,Male,Married,Gold,Verve,International,857542,128571,1,Port Harcourt
1278125873,572,47,Female,Single,Gold,Verve,Local,722993,231331,1,Kano
1283753691,382,31,Male,Single,Gold,Verve,Local,369242,288141,1,Ota
1278172671,672,21,Male,Married,White,Visa,International,442163,216289,1,Other
1261112830,275,33,Female,Unknown,White,Visa,International,800618,223520,1,Lagos
1287184862,625,69,Male,Married,Gold,Verve,International,994532,224931,1,Lagos
1242504336,479,32,Male,Unknown,Gold,Verve,International,296276,154290,1,Ibadan
1287637951,647,46,Female,Single,White,Visa,International,338180,166595,0,Kano
1270777228,286,31,Male,Married,White,Visa,International,999751,281037,1,Abuja
1272579435,610,56,Female,Married,Gold,Verve,Local,371653,139759,1,Abuja
1280227891,249,34,Male,Married,White,MasterCard,International,880606,297049,1,Kano
1275585502,234,37,Male,Married,Gold,Verve,International,371445,171559,1,Ota
1266274572,260,30,Female,Married,Gold,Verve,Local,739700,204621,1,Ota
1285551125,256,64,Male,Single,Gold,Verve,International,850189,381399,1,Port Harcourt
1249376840,598,52,Male,Single,White,Visa,International,258759,395881,1,Abuja
1283382759,447,49,Female,Single,White,MasterCard,Local,957384,119447,1,Ibadan
1271889522,518,78,Male,Married,White,MasterCard,Local,864720,164567,1,Kano
1246020531,350,41,Female,Unknown,White,MasterCard,International,855330,118421,1,Kano
1276715059,302,61,Male,Unknown,Gold,Verve,International,806662,376629,1,Other
1253122924,219,73,Male,Single,Gold,Verve,International,731763,236558,1,Enugu
1253513142,256,52,Female,Married,Gold,Verve,International,110055,100767,0,Abuja
1244430774,409,38,Male,Single,Gold,Verve,International,373149,207220,0,Ibadan
1271386035,610,58,Male,Single,Gold,Verve,International,376356,179002,0,Lagos
1254095281,301,60,Female,Married,White,Visa,Local,737657,151015,1,Enugu
1279647249,303,42,Male,Married,Gold,Verve,International,670616,322767,1,Kano
1264016219,220,31,Female,Single,White,Visa,International,890639,179186,1,Ota
1251349462,273,57,Male,Married,Gold,Verve,Local,129673,261083,0,Kano
1271951539,649,20,Male,Married,White,Visa,International,345258,310474,1,Kano
1258487701,524,40,Female,Divorced,White,Visa,International,877256,349827,1,Abuja
1272409044,508,78,Male,Married,White,MasterCard,Local,704251,273156,1,Lagos
1254376656,637,67,Male,Divorced,White,MasterCard,Local,928513,141690,1,Enugu
1272249227,598,29,Female,Single,White,MasterCard,International,357763,272063,1,Abuja
1243716261,254,79,Male,Single,White,Visa,International,299903,123147,0,Kano
1272948396,543,82,Female,Married,White,Visa,International,372851,236988,0,Enugu
1255043440,598,44,Male,Married,Gold,Verve,International,974193,127114,1,Kano
1285442502,589,81,Male,Single,Gold,Verve,International,481502,292930,1,Lagos
1239796391,245,81,Female,Married,Gold,Verve,International,389135,291560,0,Ota
1247775484,562,71,Male,Married,Gold,Verve,Local,641091,305854,1,Ota
1286745624,525,67,Male,Divorced,White,Visa,International,450201,248970,0,Ibadan
1264439808,387,53,Female,Divorced,White,MasterCard,International,869441,314102,1,Lagos
1247495612,455,46,Male,Unknown,White,Visa,Local,722729,310245,1,Ota
1258905602,299,52,Female,Married,Gold,Verve,International,222167,124870,0,Lagos
1264652716,383,43,Male,Divorced,White,MasterCard,International,646771,158663,1,Other
1261690709,581,19,Male,Single,White,Visa,Local,656529,112893,1,Port Harcourt
1255644873,625,77,Female,Single,Gold,Verve,Local,323761,371692,1,Lagos
1285949623,631,80,Male,Single,Gold,Verve,International,788472,188047,1,Enugu
1243607584,289,47,Male,Married,Gold,Verve,International,635946,308561,1,Enugu
1287762833,660,35,Female,Married,Gold,Verve,International,360490,269316,1,Lagos
1286585001,423,71,Male,Single,Gold,Verve,International,857030,150576,1,Enugu
1277981628,415,62,Female,Married,White,Visa,International,145415,394570,0,Port Harcourt
1241541325,352,70,Male,Single,White,Visa,International,578012,284511,1,Kano
1249037146,487,25,Male,Married,Gold,Verve,Local,148449,159283,0,Abuja
1267595050,533,18,Female,Single,Gold,Verve,International,896312,217511,1,Abuja
1250514997,423,42,Male,Married,White,Visa,International,783799,295812,1,Ota
1272875373,430,80,Male,Single,White,Visa,Local,143401,239815,0,Port Harcourt
1242779421,368,45,Female,Single,Gold,Verve,International,947804,302102,1,Lagos
1256451338,423,47,Male,Married,White,MasterCard,International,340582,128391,0,Kano
1277071200,459,55,Female,Single,Gold,Verve,Local,874039,122125,1,Port Harcourt
1259896533,666,36,Male,Unknown,Gold,Verve,Local,840258,392682,1,Lagos
1278255523,547,29,Male,Single,Gold,Verve,International,322193,346473,1,Port Harcourt
1263176984,538,80,Female,Married,White,Visa,International,457039,156773,1,Ota
1286873380,526,72,Male,Single,White,MasterCard,International,803624,149452,1,Port Harcourt
1255582924,271,21,Male,Divorced,White,MasterCard,International,805239,263569,1,Kano
1246302287,300,42,Female,Married,White,MasterCard,International,967507,184168,1,Enugu
1241077773,522,40,Male,Single,Gold,Verve,International,330933,199495,0,Kano
1244754145,378,80,Female,Married,Gold,Verve,Local,736671,235203,1,Port Harcourt
1262984541,652,63,Male,Married,Gold,Verve,International,276379,179867,1,Other
1268994882,213,24,Male,Married,Gold,Verve,International,645223,176672,1,Other
1260172713,505,68,Female,Single,Gold,Verve,Local,112821,243528,0,Kano
1270102020,644,48,Male,Married,White,Visa,International,563248,256123,1,Kano
1249960982,475,39,Male,Single,Gold,Verve,International,153049,255485,0,Other
1252554599,343,64,Female,Single,White,Visa,Local,774613,188120,1,Port Harcourt
1270602987,304,53,Male,Married,Gold,Verve,Local,350981,112439,1,Kano
1285953653,571,50,Female,Married,White,Visa,International,219482,224448,1,Enugu
1242501501,260,49,Male,Single,White,Visa,International,808952,110795,1,Lagos
1281026032,313,59,Male,Single,White,MasterCard,International,631260,140157,1,Port Harcourt
1260986587,450,32,Female,Married,White,MasterCard,International,275720,193180,1,Ibadan
1258398620,610,66,Male,Married,White,MasterCard,International,187331,165988,0,Ibadan
1287062319,570,41,Male,Single,White,Visa,International,196066,263705,0,Port Harcourt
1261794760,587,80,Female,Married,White,Visa,Local,585401,224852,1,Lagos
1276176634,280,66,Male,Divorced,Gold,Verve,International,484947,114197,1,Enugu
1260446709,671,52,Female,Unknown,Gold,Verve,International,649010,152743,1,Lagos
1248876714,511,56,Male,Single,Gold,Verve,Local,159578,209689,0,Other
1276907572,459,61,Male,Married,Gold,Verve,International,507262,276229,1,Other
1277183925,460,53,Female,Single,White,Visa,International,320151,276126,1,Abuja
1259819280,586,48,Male,Single,White,MasterCard,Local,446774,149683,0,Ota
1280720861,331,28,Male,Single,White,Visa,Local,652224,152761,1,Enugu
1240758952,653,43,Female,Married,Gold,Verve,International,208701,257104,0,Lagos
1249291771,330,80,Male,Married,White,MasterCard,International,295517,242143,1,Lagos
1253408013,359,51,Female,Single,White,Visa,International,437687,360541,1,Kano
1242504968,340,53,Male,Single,Gold,Verve,International,884240,186530,1,Ota
1243234213,638,38,Male,Divorced,Gold,Verve,International,828533,119760,1,Enugu
1276905553,213,24,Female,Single,Gold,Verve,International,312719,146031,0,Kano
1281890387,393,27,Male,Single,Gold,Verve,Local,678797,305768,1,Kano
1264447444,248,33,Male,Single,Gold,Verve,International,134182,249308,0,Port Harcourt
1278808246,287,20,Female,Single,White,Visa,International,341978,139458,1,Port Harcourt
1255855010,482,64,Male,Divorced,White,Visa,Local,797405,216096,1,Lagos
1277507385,259,26,Female,Married,Gold,Verve,International,547054,323659,1,Ibadan
1277853361,531,57,Male,Married,Gold,Verve,International,252720,278689,1,Lagos
1253030980,317,38,Male,Married,White,Visa,Local,939571,213982,1,Port Harcourt
1242708065,240,24,Female,Single,White,Visa,Local,644331,107631,1,Port Harcourt
1257513314,663,62,Male,Single,Gold,Verve,International,267091,168026,1,Ota
1266887888,350,51,Male,Unknown,White,MasterCard,International,550807,181275,0,Enugu
1274729731,248,31,Female,Divorced,Gold,Verve,International,578769,176648,1,Kano
1262935041,340,26,Male,Married,Gold,Verve,International,919848,382744,1,Lagos
1256108756,554,71,Female,Unknown,Gold,Verve,International,944795,164832,1,Kano
1272522504,419,85,Male,Divorced,White,Visa,International,550543,348500,1,Port Harcourt
1287115559,406,27,Male,Married,White,MasterCard,Local,935375,327332,1,Enugu
1281438617,508,44,Female,Single,White,MasterCard,International,131089,111429,0,Port Harcourt
1245137822,495,81,Male,Married,White,MasterCard,International,989523,188585,1,Other
1266309474,372,33,Male,Married,Gold,Verve,Local,250543,249057,0,Kano
1279515654,370,48,Female,Unknown,Gold,Verve,International,960451,370643,1,Kano
1240998571,359,63,Male,Married,Gold,Verve,International,592839,257307,1,Ibadan
